,,,,,maxerr,err050,err075,err200,err_train,err_val,regparams,objval,time
DMA2,DW,grouped,set015,9,3.3834816795691296,85.37101114955786,94.98269896193771,99.63475586312957,1.025923931233284,1.3872271187917535,1e-07,1.0259445739771036,120.73046364272074
DMA2,DW,grouped,set015,10,3.373382185506557,85.29411764705883,94.98269896193771,99.65397923875432,1.026012081940796,1.3873509061234215,1e-06,1.0262179701317604,117.38922807475252
DMA2,DW,grouped,set015,11,3.405764810404335,85.52479815455594,95.05959246443676,99.63475586312957,1.0281154024533794,1.3942122317985572,9.999999999999999e-06,1.0301287057097046,116.98230069949511
DMA2,DW,grouped,set015,12,3.370059206880711,85.33256439830834,94.96347558631297,99.67320261437908,1.027223454698829,1.390450874067202,0.0001,1.0466393956068543,121.5752698220575
DMA2,DW,grouped,set015,13,3.3136297490591886,84.92887351018838,94.79046520569013,99.7116493656286,1.0418901684662178,1.401672600688642,0.001,1.1872358446832234,80.5754986388608
DMA2,DW,grouped,set015,14,2.9839612281909638,81.41099577085737,92.44521337946944,99.76931949250289,1.255017172061622,1.5997429288252003,0.01,2.0699130043989125,57.351702974404596
DMA2,DW,grouped,set015,15,2.6285139201904855,63.01422529796233,77.48942714340639,99.61553248750481,3.095452782075824,3.791455771384338,0.1,6.307419949109733,33.92110097236449
DMA2,DW,grouped,set016,0,3.391964582742986,85.42868127643214,95.040369088812,99.63475586312957,1.0307930572483983,1.3972261820029501,0.0,1.0307930613780627,130.33092811944664
DMA2,DW,grouped,set016,1,3.3919645749416816,85.42868127643214,95.040369088812,99.63475586312957,1.03079305704246,1.3972261801640462,1e-15,1.0307930612036291,128.1425199359313
DMA2,DW,grouped,set016,2,3.3919645709847543,85.42868127643214,95.040369088812,99.63475586312957,1.0307930569376083,1.3972261792299616,1e-14,1.0307930610889189,127.91005703312284
DMA2,DW,grouped,set016,3,3.3919645825638156,85.42868127643214,95.040369088812,99.63475586312957,1.030793057242675,1.3972261819597633,1e-13,1.0307930613970087,126.99863137612992
DMA2,DW,grouped,set016,4,3.391964580738673,85.42868127643214,95.040369088812,99.63475586312957,1.0307930572273012,1.3972261816090759,1e-12,1.0307930615675216,128.24706740258713
DMA2,DW,grouped,set016,5,3.391964542104475,85.42868127643214,95.040369088812,99.63475586312957,1.0307930565205623,1.3972261732781224,1.0000000000000001e-11,1.030793062515951,126.5766247596889
DMA2,DW,grouped,set016,6,3.3919642163645563,85.42868127643214,95.040369088812,99.63475586312957,1.03079305104732,1.3972261042204266,1e-10,1.0307930741393732,127.59866259786196
DMA2,DW,grouped,set016,7,3.3919609121390835,85.42868127643214,95.040369088812,99.63475586312957,1.0307929950051158,1.3972254025047848,1e-09,1.0307931886124377,127.14513272443827
DMA2,DW,grouped,set016,8,3.3919280261795564,85.4479046520569,95.040369088812,99.63475586312957,1.0307924327229359,1.397218414922462,1e-08,1.0307943314431218,127.07099308631098
DMA2,DW,grouped,set016,9,3.3916113899017546,85.4479046520569,95.040369088812,99.63475586312957,1.030786532408367,1.3971506624467038,1e-07,1.0308054784002771,128.236186415125
DMA2,DW,grouped,set016,10,3.389441768645625,85.46712802768167,95.040369088812,99.63475586312957,1.0307032147814885,1.3966232876417248,1e-06,1.030892471688101,126.95779891066094
DMA2,DW,grouped,set016,11,3.3945460660383304,85.46712802768167,94.96347558631297,99.63475586312957,1.0295380822637195,1.3899592140772874,9.999999999999999e-06,1.0314856257331855,124.62856874020311
DMA2,DW,grouped,set016,12,3.3903979528134016,85.4479046520569,95.00192233756248,99.63475586312957,1.0285643552855321,1.3917279979582402,0.0001,1.0473547972652646,122.853789911959
DMA2,DW,grouped,set016,13,3.316255484598443,84.92887351018838,94.80968858131487,99.69242599000384,1.0429389345916875,1.4037499148385764,0.001,1.1849440624392344,120.49451801985788
DMA2,DW,grouped,set016,14,2.9856906137652572,81.35332564398308,92.44521337946944,99.76931949250289,1.2567992621028075,1.602589469571257,0.01,2.070026833815115,56.16019571321342
DMA2,DW,grouped,set016,15,2.628424352361236,63.01422529796233,77.47020376778163,99.61553248750481,3.098016621160007,3.7946442836687666,0.1,6.307361936763259,36.08262724459661
DMA2,DW,grouped,set017,0,3.3934444234757706,85.46712802768167,94.92502883506344,99.63475586312957,1.0288068373176862,1.3955265493485356,0.0,1.0288068337977165,110.08507964749381
DMA2,DW,grouped,set017,1,3.3934444152479273,85.46712802768167,94.92502883506344,99.63475586312957,1.0288068373834,1.3955265481413248,1e-15,1.0288068338997782,110.42004093040761
DMA2,DW,grouped,set017,2,3.393444421477838,85.46712802768167,94.92502883506344,99.63475586312957,1.0288068373327557,1.3955265490662783,1e-14,1.028806833857907,110.3180172917072
DMA2,DW,grouped,set017,3,3.3934444179891017,85.46712802768167,94.92502883506344,99.63475586312957,1.0288068373611523,1.3955265485376216,1e-13,1.028806833875753,110.06665027169322
DMA2,DW,grouped,set017,4,3.3934444220088977,85.46712802768167,94.92502883506344,99.63475586312957,1.0288068373380816,1.3955265491542967,1e-12,1.0288068340251086,111.97975292062195
DMA2,DW,grouped,set017,5,3.39344440781241,85.46712802768167,94.92502883506344,99.63475586312957,1.0288068375293649,1.395526547127396,1.0000000000000001e-11,1.0288068360279825,110.35376189793915
DMA2,DW,grouped,set017,6,3.3934442719569518,85.46712802768167,94.92502883506344,99.63475586312957,1.0288068394032375,1.3955265277550937,1e-10,1.0288068557220225,111.63244707809496
DMA2,DW,grouped,set017,7,3.393442902848733,85.46712802768167,94.92502883506344,99.63475586312957,1.0288068582250014,1.3955263324698937,1e-09,1.0288070530404236,112.39302686138193
DMA2,DW,grouped,set017,8,3.39342938634465,85.46712802768167,94.92502883506344,99.63475586312957,1.0288070458000804,1.3955244093824823,1e-08,1.0288090251565152,111.41432435958026
DMA2,DW,grouped,set017,9,3.3933042322907028,85.46712802768167,94.92502883506344,99.63475586312957,1.028808916364201,1.3955070490033987,1e-07,1.0288287379416914,112.50914775363916
DMA2,DW,grouped,set017,10,3.3930975491881554,85.46712802768167,94.92502883506344,99.63475586312957,1.0288270609748158,1.3955546107564687,1e-06,1.0290250782087853,113.10098989998353
DMA2,DW,grouped,set017,11,3.3965014936481595,85.42868127643214,94.96347558631297,99.63475586312957,1.0288640783200689,1.3948910456227148,9.999999999999999e-06,1.0308147960784508,114.14352373600101
DMA2,DW,grouped,set017,12,3.381846705585531,85.37101114955786,95.040369088812,99.63475586312957,1.0331325337473172,1.3957777947062042,0.0001,1.0511074347079792,132.8361209777962
DMA2,DW,grouped,set017,13,3.318277628742564,84.98654363706267,94.79046520569013,99.69242599000384,1.0444030866766272,1.4062442674685154,0.001,1.1824266039020448,120.75296638531466
DMA2,DW,grouped,set017,14,2.9821322420755507,81.41099577085737,92.44521337946944,99.76931949250289,1.2565955377468607,1.600029371782315,0.01,2.069722756025566,60.00956710854684
DMA2,DW,grouped,set017,15,2.628818029248535,63.05267204921184,77.48942714340639,99.61553248750481,3.092278200619902,3.788009874205275,0.1,6.3074990417509404,33.496310061737766
DMA2,DW,grouped,set018,0,3.445407702370261,85.69780853517878,95.21337946943483,99.61553248750481,1.0394933977387348,1.394984967065613,0.0,1.0394933878997108,94.67066932122671
DMA2,DW,grouped,set018,1,3.4454077094508904,85.69780853517878,95.21337946943483,99.61553248750481,1.039493398090045,1.3949849674760384,1e-15,1.0394933882491375,93.84039365044063
DMA2,DW,grouped,set018,2,3.4454077022217433,85.69780853517878,95.21337946943483,99.61553248750481,1.0394933977268082,1.3949849670449632,1e-14,1.0394933878724133,93.04242562919275
DMA2,DW,grouped,set018,3,3.4454077015094526,85.69780853517878,95.21337946943483,99.61553248750481,1.0394933976710028,1.3949849669765544,1e-13,1.0394933878595676,93.03048395823132
DMA2,DW,grouped,set018,4,3.445407699244697,85.69780853517878,95.21337946943483,99.61553248750481,1.0394933973528346,1.3949849666183873,1e-12,1.0394933877020045,93.58711312317828
DMA2,DW,grouped,set018,5,3.445407620165753,85.69780853517878,95.21337946943483,99.61553248750481,1.0394933913510642,1.3949849602792912,1.0000000000000001e-11,1.0394933833033022,93.73223985988713
DMA2,DW,grouped,set018,6,3.4454069256387925,85.69780853517878,95.21337946943483,99.61553248750481,1.03949333611989,1.394984901744414,1e-10,1.0394933443512357,92.72268216062939
DMA2,DW,grouped,set018,7,3.445399953331119,85.69780853517878,95.21337946943483,99.61553248750481,1.0394927820527646,1.3949843143023068,1e-09,1.039492952850727,92.72644331010237
DMA2,DW,grouped,set018,8,3.445330094033366,85.69780853517878,95.21337946943483,99.61553248750481,1.0394871914573196,1.3949784154846805,1e-08,1.0394889879425406,93.8406511228062
DMA2,DW,grouped,set018,9,3.4446157147457654,85.69780853517878,95.21337946943483,99.61553248750481,1.0394260276507599,1.3949167116139072,1e-07,1.0394440743762687,92.96749304461072
DMA2,DW,grouped,set018,10,3.435240687005276,85.75547866205305,95.17493271818532,99.61553248750481,1.0382863727594536,1.3933946310534968,1e-06,1.0384676520258833,93.97314161193954
DMA2,DW,grouped,set018,11,3.393183780036807,85.39023452518262,94.94425221068819,99.63475586312957,1.029357258430055,1.395695665407952,9.999999999999999e-06,1.0312857405773215,101.01312809677881
DMA2,DW,grouped,set018,12,3.382338002861559,85.39023452518262,94.96347558631297,99.63475586312957,1.02897866778046,1.3897647313484796,0.0001,1.048256616282265,103.8975170169132
DMA2,DW,grouped,set018,13,3.323209813481199,84.94809688581316,94.77124183006535,99.69242599000384,1.0460855572601173,1.4088389927855531,0.001,1.1822409912545304,110.65449389786217
DMA2,DW,grouped,set018,14,2.9914421626284025,81.39177239523259,92.44521337946944,99.76931949250289,1.2547977202866483,1.600290360325736,0.01,2.069829921596821,54.51054759924127
DMA2,DW,grouped,set018,15,2.628391561301143,63.01422529796233,77.47020376778163,99.61553248750481,3.0974362534547013,3.793809547853282,0.1,6.307408228434078,33.059574486284895
DMA2,DW,grouped,set019,0,3.3818009062898398,85.46712802768167,95.00192233756248,99.63475586312957,1.0310404256788115,1.3904807428436625,0.0,1.0310404274787288,109.33493006118177
DMA2,DW,grouped,set019,1,3.3818009060293974,85.46712802768167,95.00192233756248,99.63475586312957,1.0310404256716905,1.390480742801578,1e-15,1.0310404274934724,108.41496804049416
DMA2,DW,grouped,set019,2,3.3818011357340367,85.46712802768167,95.00192233756248,99.63475586312957,1.03104043185822,1.3904807799245493,1e-14,1.0310404336652084,108.23999589412838
DMA2,DW,grouped,set019,3,3.3818010222027794,85.46712802768167,95.00192233756248,99.63475586312957,1.0310404288006865,1.3904807615794603,1e-13,1.0310404306265473,107.90298809083386
DMA2,DW,grouped,set019,4,3.3818010271895673,85.46712802768167,95.00192233756248,99.63475586312957,1.0310404289355577,1.3904807624126965,1e-12,1.0310404309299257,107.56835656073375
DMA2,DW,grouped,set019,5,3.3818035028543534,85.46712802768167,95.00192233756248,99.63475586312957,1.0310404955948829,1.3904811627769076,1.0000000000000001e-11,1.031040499316358,107.02565656522455
DMA2,DW,grouped,set019,6,3.381826901651621,85.46712802768167,95.00192233756248,99.63475586312957,1.03104112360142,1.3904849479127421,1e-10,1.0310411445596905,107.83463901476189
DMA2,DW,grouped,set019,7,3.3846547055446194,85.4479046520569,94.98269896193771,99.63475586312957,1.031307172401419,1.3910809966322648,1e-09,1.0313073630783247,103.86884092527528
DMA2,DW,grouped,set019,8,3.3861621509418995,85.52479815455594,94.98269896193771,99.63475586312957,1.031236192941747,1.3913526826967695,1e-08,1.0312380874691467,104.18414620324492
DMA2,DW,grouped,set019,9,3.379513401911524,85.48635140330641,94.94425221068819,99.63475586312957,1.0307270669824316,1.390095191253452,1e-07,1.0307461949172076,117.2340731743306
DMA2,DW,grouped,set019,10,3.3897099940021747,85.50557477893118,94.98269896193771,99.63475586312957,1.0308876690259006,1.39312703619768,1e-06,1.031079364668092,118.47162564715593
DMA2,DW,grouped,set019,11,3.363080591009819,85.35178777393311,94.96347558631297,99.67320261437908,1.029883774254364,1.386971864908768,9.999999999999999e-06,1.0318480899354463,121.87347457246543
DMA2,DW,grouped,set019,12,3.391523556233736,85.4479046520569,95.00192233756248,99.63475586312957,1.0301291933785854,1.3925786483623575,0.0001,1.048689408694057,123.99064075120343
DMA2,DW,grouped,set019,13,3.3344743042298433,84.9673202614379,94.8481353325644,99.67320261437908,1.0432203381220502,1.4068197985453694,0.001,1.1869556008607236,96.87516182908027
DMA2,DW,grouped,set019,14,2.9951591522599728,81.33410226835832,92.44521337946944,99.76931949250289,1.254321778888718,1.602137023795571,0.01,2.0698463182007325,63.12873832125452
DMA2,DW,grouped,set019,15,2.628818120639096,63.01422529796233,77.47020376778163,99.61553248750481,3.097507262064008,3.7945405234646508,0.1,6.307327581984144,36.07808683490761
DMA2,DW,grouped,set020,0,3.10215667522462,85.5440215301807,94.69434832756633,99.76931949250289,1.0705951725817742,1.373605363997468,0.0,1.0705951732379617,114.11061603043477
DMA2,DW,grouped,set020,1,3.1021566762888426,85.5440215301807,94.69434832756633,99.76931949250289,1.070595172677044,1.3736053641964259,1e-15,1.070595173339984,113.41988011710288
DMA2,DW,grouped,set020,2,3.1021566716630105,85.5440215301807,94.69434832756633,99.76931949250289,1.0705951721027034,1.373605364247307,1e-14,1.0705951727738905,114.75211398926058
DMA2,DW,grouped,set020,3,3.1021566443686623,85.5440215301807,94.69434832756633,99.76931949250289,1.0705951699339773,1.37360536504908,1e-13,1.0705951706345171,112.61034979032254
DMA2,DW,grouped,set020,4,3.102156391156555,85.5440215301807,94.69434832756633,99.76931949250289,1.0705951501840836,1.373605376384353,1e-12,1.0705951510161176,112.68973168556722
DMA2,DW,grouped,set020,5,3.1021538312486143,85.5440215301807,94.69434832756633,99.76931949250289,1.0705949489970201,1.373605487692046,1.0000000000000001e-11,1.0705949512523618,114.34450401284796
DMA2,DW,grouped,set020,6,3.1021283893550162,85.5440215301807,94.69434832756633,99.76931949250289,1.0705929282517022,1.373606656574249,1e-10,1.0705929448411,113.02223286707455
DMA2,DW,grouped,set020,7,3.1018845987764365,85.5440215301807,94.69434832756633,99.76931949250289,1.070571968970765,1.3736231528347884,1e-09,1.0705721287362782,113.65116258182339
DMA2,DW,grouped,set020,8,3.1004685767071436,85.50557477893118,94.63667820069203,99.76931949250289,1.0702960139234148,1.3742379696940028,1e-08,1.0702975973367397,114.05085421375766
DMA2,DW,grouped,set020,9,3.152931417043405,85.12110726643598,94.4636678200692,99.76931949250289,1.064322122943021,1.4007206606943792,1e-07,1.0643378448014815,115.36771544598962
DMA2,DW,grouped,set020,10,3.3730556390302695,85.4479046520569,94.96347558631297,99.63475586312957,1.0252535244517027,1.3877585406593274,1e-06,1.0254583453110384,154.12172284083545
DMA2,DW,grouped,set020,11,3.315036163078659,85.42868127643214,95.11726259131103,99.7116493656286,1.0340922160172241,1.3654520020718348,9.999999999999999e-06,1.0361294200498075,102.89755722023938
DMA2,DW,grouped,set020,12,3.384574436461463,85.42868127643214,95.00192233756248,99.63475586312957,1.0276870023288984,1.3904183426395393,0.0001,1.0465543734802685,133.96563342692724
DMA2,DW,grouped,set020,13,3.3164139928693572,85.02499038831218,94.7520184544406,99.69242599000384,1.047421297173927,1.4068566829336189,0.001,1.1824551414178925,147.0305977250905
DMA2,DW,grouped,set020,14,2.993217041189368,81.39177239523259,92.44521337946944,99.76931949250289,1.2546326496039437,1.600528655486222,0.01,2.069688031479557,67.74163631814517
DMA2,DW,grouped,set020,15,2.6287167723298666,63.01422529796233,77.47020376778163,99.61553248750481,3.097926362500991,3.794911907206099,0.1,6.307332027429279,36.52345928237063
DMA2,DW,grouped,set021,0,3.3738080915294546,85.33256439830834,94.96347558631297,99.67320261437908,1.0277211790501417,1.3924881877529336,0.0,1.0277211787033593,127.72396652859248
DMA2,DW,grouped,set021,1,3.3738080913394697,85.33256439830834,94.96347558631297,99.67320261437908,1.0277211790392269,1.3924881877089983,1e-15,1.0277211786744558,129.7899312052658
DMA2,DW,grouped,set021,2,3.373808091220525,85.33256439830834,94.96347558631297,99.67320261437908,1.0277211790517702,1.3924881877575428,1e-14,1.0277211787053626,128.3738289177393
DMA2,DW,grouped,set021,3,3.3738080914689164,85.33256439830834,94.96347558631297,99.67320261437908,1.0277211790686864,1.3924881878427389,1e-13,1.0277211787233915,128.95852257053224
DMA2,DW,grouped,set021,4,3.37380809322687,85.33256439830834,94.96347558631297,99.67320261437908,1.0277211791138425,1.392488188049717,1e-12,1.0277211789618883,127.58955526139647
DMA2,DW,grouped,set021,5,3.3738081025109636,85.33256439830834,94.96347558631297,99.67320261437908,1.027721179304834,1.3924881901674082,1.0000000000000001e-11,1.0277211809394025,127.56124185508412
DMA2,DW,grouped,set021,6,3.3738081983100017,85.33256439830834,94.96347558631297,99.67320261437908,1.0277211821169634,1.3924882087163992,1e-10,1.027721201820488,128.03956263913452
